gene_short_name,NIL_6h_FPKM,NIL_12h_FPKM,NIL_24h_FPKM
UTP25,54.1801,74.9702,34.6817
AVT7,161.725,78.5337,281.769
AIM19,278.671,242.749,405.681
KTR7,78.1983,95.1059,71.0961
SDS3,21.7668,26.8101,19.9393
CAB2,361.874,332.197,492.322
AIR1,91.2473,133.076,61.7037
YIL077C,73.3237,46.966,120.332
RPN2,247.159,216.496,299.245
SER33,264.647,158.578,218.965
SPO22,11.967,9.42879,17.226
PCI8,29.1514,23.289,39.4916
MAM33,131.354,65.4844,183.028
RPS24B,594.827,481.635,181.799
SEC6,40.0413,47.5784,36.6165
YIL067C,23.5268,22.4021,26.4811
RNR3,5.81098,6.51173,6.62751
FIS1,180,83.1933,322.848
YRB2,117.35,153.203,100.506
ARC15,290.424,364.359,252.515
SNP1,65.3069,74.4034,69.7621
RGI2,83.6845,0.329847,201.373
YIL055C,46.3993,18.9273,88.4504
RPL34B,863.762,782.789,258.518
MMF1,885.058,850.986,1138.86
SYG1,66.1051,39.0293,101.681
AGE2,76.8412,81.4418,74.8582
CBR1,361.059,434.011,311.864
PKP1,72.1399,62.547,102.276
NOT3,76.8567,99.9506,63.8628
PRM2,8.47492,6.27391,12.2834
CKA1,181.57,229.186,149.637
CAP2,168.565,165.728,189.829
BCY1,149.105,102.727,223.779
SSM4,51.2924,25.7425,76.2945
tK(CUU)I,0,0,0
YIL029C,27.1748,23.9567,40.0849
EMC5,234.313,359.345,144.958
IRR1,45.0894,46.1251,53.3701
YIL024C,27.831,9.24547,48.8056
YKE4,89.0877,84.3043,107.241
HIS6,127.486,151.869,119.848
VID28,35.1633,29.8859,49.7555
tD(GUC)I1,0,0,0
YIL015C-A,234.422,262.38,252.399
PDR11,19.9495,17.23,26.4688
EST3,226.126,354.783,140.98
tD(GUC)I2,0,0,0
NAS2,84.0261,94.4627,95.1582
BET1,68.9187,80.6187,56.9168
INP51,33.7259,25.8927,46.0112
SGN1,96.1434,99.7068,102.502
MPH1,38.3428,29.5342,53.3187
PAN1,56.7114,53.115,66.4415
PRI1,52.8905,79.4648,32.5118
STS1,122.834,157.442,108.302
GAT4,1.7378,1.3512,2.49914
MET28,752.279,1465.73,220.793
YIR018C-A,78.5816,84.6665,91.564
FLO11,20.8403,9.95635,20.092
YIR020C,4.41026,2.68256,7.13209
YIR020C,2.22613,1.76632,1.90195
INA22,50.8994,58.8375,47.6017
YVH1,89.4894,134.38,48.3677
DAL1,12.2281,9.25357,18.8454
DCG1,23.5829,30.3676,16.4492
DAL7,32.1958,42.793,25.9807
DAL3,27.6966,35.8149,27.6537
LYS1,1542.39,2071.97,1359.77
YIR035C,247.177,184.48,382.135
IRC24,88.5755,82.9997,114.057
GTT1,123.772,142.873,131.164
YPS6,52.2487,26.8182,96.0168
YIR042C,44.1106,52.0835,41.9061
YIR044C,15.1276,11.8285,21.061
VTH2,0.40099,0.182458,0.531302
HXT9,2.74954,1.57423,4.58795
YJL218W,24.6562,31.6394,21.7647
REE1,852.754,934.662,1094.44
HXT8,6.64097,5.76319,8.74022
YJL213W,585.146,823.472,524.672
PEX2,99.0462,31.7738,189.657
CBP1,42.0392,38.3719,50.7211
PRP21,48.3048,54.133,49.3919
ECM25,96.6654,132.651,82.4929
PHO90,46.6595,56.3409,41.7706
UBP12,16.7122,14.8581,15.7589
CDC6,21.1541,35.0942,9.10755
YJL193W,33.098,41.6061,21.495
RPS14B,277.23,166.982,234.756
RPL39,4297.42,3878.5,1229.78
MNN5,60.0647,54.9813,72.0928
GON7,329.701,404.296,309.469
MNN11,130.485,177.764,81.2153
YJL181W,12.6829,14.9818,11.5739
PFD1,68.4352,86.8351,39.8082
RPL17B,574.017,531.012,126.486
KRE9,355.554,399.438,371.209
CPS1,70.85,92.3807,64.8631
ERG20,552.729,707.122,448.957
QCR8,62.8141,46.8031,99.7204
FMP33,27.8728,22.6397,41.7286
HSP150,659.537,1092.11,338.375
DAS1,72.3976,86.0722,77.3777
RPA34,134.011,181.446,55.5283
IDS2,53.3534,52.2616,64.8403
SFH5,77.5576,93.04,56.7856
YJL144W,177.627,80.0799,330.741
TIM17,236.527,180.42,256.613
RPB4,297.181,311.485,314.778
YJL136W-A,0,0,0
LCB3,60.8891,57.9902,57.3713
MRS3,63.9163,59.0445,70.2989
YJL132W,13.7884,10.8511,20.5504
NIT2,19.912,20.0423,21.4585
ALB1,157.094,207.752,71.4608
YJL118W,32.3631,28.7325,37.7729
PHO86,163.964,173.087,174.539
ASF1,63.2615,59.4548,63.2429
YJL114W,0,0,0
YJL113W,0,0,0
tD(GUC)J1,0,0,0
MDV1,60.5033,39.8944,93.5901
CCT7,238.144,310.755,172.904
IME2,16.2145,8.11869,28.79
SET4,17.8218,16.2341,23.3946
PAM16,331.03,432.778,273.728
MEF2,59.0161,6.99537,127.408
tR(ACG)J,0,0,0
LSB6,67.3513,57.7592,93.5556
CHS6,30.4817,34.9727,32.3757
SAP185,37.3931,29.5263,46.079
PHS1,131.633,134.682,125.08
MRPL49,129.562,98.5056,163.938
BCK1,13.1101,9.78104,17.3901
SRS2,23.2629,16.2345,33.2693
SIP4,259.942,40.3035,575.102
ARG3,979.848,1041.41,1025.89
EXO70,37.2012,39.9816,39.452
TAX4,11.5104,7.77476,17.1119
IML2,40.4168,40.8673,47.6788
YJL077W-B,22.6668,7.97566,31.7029
YJL077W-A,189.17,61.601,333.962
NET1,80.3597,87.7321,83.9323
JEM1,32.5848,23.4359,43.4938
ARG2,166.893,191.246,184.562
COA3,277.172,213.737,359.196
LAS21,41.7148,44.3863,43.0817
NUP82,46.6484,59.9373,37.1021
BNA3,272.422,348.252,231.794
YHC3,31.2808,24.5538,43.4703
YJL055W,315.173,361.289,312.978
TIM54,81.4783,66.2241,98.3126
PEP8,125.173,153.113,129.596
TDH1,47.0081,76.1916,28.5358
IRC8,31.4456,35.7399,31.9023
MTR4,61.7586,79.2887,42.4486
YJL049W,44.9667,45.4651,50.2028
AIM22,55.6414,37.1496,82.8155
SUP7,0,0,0
tR(UCU)J1,0,0,0
tD(GUC)J2,0,0,0
YJL045W,22.9663,13.7877,39.6827
YJL043W,3.93695,1.8692,6.9095
MHP1,49.0875,21.2094,88.8299
NSP1,73.8299,72.4725,84.335
IRC18,14.4733,20.4657,12.7028
tV(AAC)J,0,0,0
SNX4,123.772,141.115,135.034
KAR2,236.949,183.585,274.857
HCA4,56.9153,68.6059,42.029
MAD2,78.3298,103.174,62.0821
YJL028W,2.33499,0.180063,5.27919
RNR2,127.046,126.299,125.684
RRN7,30.7513,40.0922,26.565
MPS3,71.5684,27.1628,136.291
YJL017W,79.4264,29.2871,150.124
CCT3,195.652,194.142,193.602
tK(CUU)J,0,0,0
EMT3,0,0,0
CYR1,21.0086,15.9266,29.7844
COX16,54.3682,56.7087,57.6734
PRE3,280.116,289.936,241.175
AVT1,79.5595,68.9253,90.7141
MPP10,67.8267,73.0589,62.7382
APL1,45.0602,37.0986,60.1953
POL31,95.2203,111.335,92.5922
SUI2,282.855,401.869,200.207
MHO1,141.317,103.626,229.666
MET3,195.723,99.4274,51.0142
GPI14,57.6225,58.3204,65.5368
TMA22,219.22,286.946,162.317
YJR015W,77.6934,67.8069,88.3874
LSM8,119.598,184.012,66.9952
YJR027W,16.3441,18.4648,12.9469
YJR029W,0.0207588,0.00498168,0
CPR7,77.8133,120.777,42.5274
PET191,117.027,94.8367,150.782
RAD26,36.8877,41.3375,41.3053
YJR039W,23.9772,15.3366,38.9045
GEF1,25.6303,28.2397,23.3715
NUP85,71.8319,91.2624,58.3532
TAH11,52.0874,42.5554,70.392
CYC1,2775.83,3742.74,2459.66
ISY1,74.4937,100.679,63.5456
OSM1,67.726,74.0933,71.9895
SUF23,0,0,0
RAD7,59.2945,81.3439,49.6397
BFA1,9.93715,9.11135,12.143
KCH1,29.7157,33.7946,27.3559
HSX1,0,0,0
HIT1,35.1025,30.6844,39.7949
tD(GUC)J4,0,0,0
CDC8,144.025,177.331,137.716
PTK2,77.6826,63.7298,109.753
CBF1,58.8219,70.8116,55.96
YJR061W,22.5701,15.6331,33.698
RPA12,102.542,138.083,33.8251
CCT5,131.175,120.803,122.479
TOR1,15.0498,13.8659,18.8556
RFC2,89.8121,106.139,84.5405
MOG1,98.5773,55.6548,147.019
HOC1,124.165,164.467,93.0109
BNA2,130.054,68.0839,228.058
YJR079W,1.67054,0.518573,3.18391
CSN12,43.6317,57.0772,35.5213
STE18,150.929,208.351,109.553
BIR1,31.9867,27.551,41.9614
BUD4,23.0538,27.1256,20.997
RPL43B,598.826,434.869,163.546
SFC1,911.584,10.4983,2218.09
YJR096W,99.3848,59.1999,172.811
JJJ3,78.8208,93.9299,68.2851
YUH1,77.2763,72.4923,88.584
tL(UAG)J,0,0,0
RSM26,55.6118,36.4119,57.3404
URA8,66.647,73.3855,70.0335
ADO1,461.8,590.883,280.01
ECM27,19.5118,12.0341,30.5158
YJR107W,42.652,28.8059,66.0219
ABM1,4.36544,3.0609,6.43346
YMR1,45.3483,35.5708,66.7845
NNF1,75.1513,117.011,46.251
YJR112W-A,197.62,206.831,235.453
YJR115W,28.4588,11.5867,52.3821
TDA4,88.2988,117.07,78.4006
STE24,212.992,215.491,241.939
YJR120W,3.27174,3.37684,4.14816
ATP2,1599.02,442.702,3176.97
IBA57,65.6003,58.2125,82.9212
RPS5,2154.91,2211.26,545.058
snR3,12.0975,12.2746,11.7794
MNS1,29.1748,25.7234,39.7843
NMD5,31.2062,28.3265,33.7645
XPT1,62.3294,40.6537,75.3572
TIM8,114.646,112.375,82.9802
IML1,21.3236,25.5275,21.6477
YJR141W,23.7696,16.3786,30.3277
YJR142W,76.6047,93.0511,70.7916
MGM101,98.8054,96.2812,102.225
YJR146W,85.7691,6.79183,196.173
HMS2,99.3428,37.3354,185.893
BAT2,766.765,422.539,1401.26
YJR149W,87.7592,29.3813,180.567
YJR151W-A,0,0,0
DAL5,31.4588,27.9931,43.0133
PGU1,24.712,20.7267,34.2981
YJR154W,195.6,242.964,210.32
AAD10,257.891,312.933,283.208
HXT16,0,0,0
SOR1,1.19166,1.05204,1.51195
YJL225C,0.259196,0.0586385,0.265242
PAU1,0,0,0
IMA4,0,0,0
IMA5,4.93127,2.87979,6.75041
OPT1,22.1208,7.97201,37.3961
NUC1,111.091,127.443,105.941
LAA1,14.6515,14.7991,14.2979
YJL206C,45.1208,47.8045,56.3511
NCE101,217.963,118.59,354.541
RCY1,36.8106,53.8479,28.7852
ACO2,355.064,351.552,351.434
tT(AGU)J,0,0,0
ELO1,231.913,324.453,140.873
SOP4,225.921,328.96,135.386
RPS22A,1119.6,1091.78,135.108
SWE1,27.6356,27.6268,28.1779
ATG36,74.8783,29.6312,150.186
ATP12,60.858,65.3003,59.4874
ATG27,112.969,138.433,95.7764
SWI3,46.6525,46.8467,52.3526
RFA3,152.607,164.67,146.802
YJL171C,114.986,187.953,63.2238
ASG7,22.2153,21.9637,27.7974
SET2,32.6783,33.4292,30.1799
HAL5,37.925,29.3166,54.0345
TPK1,21.641,17.831,30.9554
YJL163C,36.1566,16.7662,67.4643
JJJ2,18.6379,19.5443,20.1051
tE(UUC)J,0,0,0
PIR5,5.14353,3.56742,7.82206
CIS3,142.778,194.357,35.258
FAR1,26.3897,26.5997,23.2532
SSY5,54.745,56.1609,63.9417
FBP26,44.6257,29.389,70.5997
VPS35,47.5614,54.9334,49.1163
INO1,31.2731,12.9909,59.9331
SNA3,963.854,1090.81,1090.21
snR128,14.1113,8.49613,8.94776
snR190,8.9172,7.01871,9.49032
MRX5,46.3259,60.8034,42.9134
YAK1,87.9478,64.4533,137.447
YUR1,43.6088,36.2782,58.6329
TIF2,46.9642,45.6822,30.3148
GLG2,95.3021,44.9651,175.388
RPS21B,1182.65,1062.23,299.264
YJL133C-A,787.56,602.155,822.969
AIM23,58.865,44.9629,86.956
URA2,274.025,446.276,142.393
TRK1,27.2848,23.732,33.9237
PBS2,52.0728,44.9628,64.8086
YJL127C-A,496.871,542.32,554.077
SPT10,21.7533,15.948,31.3145
GCD14,69.1573,79.8381,55.7412
LSM1,128.688,146.441,97.0297
MTC1,166.339,167.587,188.497
RPE1,211.383,243.779,189.43
NCA3,56.2573,25.7296,102.291
tA(AGC)J,0,0,0
GZF3,61.9217,80.9862,52.9671
UTP10,36.9224,36.7362,31.757
PRM10,71.9315,103.394,59.4404
YJL107C,52.2401,68.6976,46.3662
snR37,7.46773,5.0141,9.76312
GSM1,76.2691,9.48476,168.919
GSH1,56.3464,43.8107,61.4458
KHA1,44.646,36.8569,62.0745
TOK1,41.4867,34.8614,54.3318
GWT1,66.5234,82.9578,60.186
DPB11,36.4558,27.7044,51.445
TRL1,29.6494,36.8073,25.2513
ALY2,32.7866,35.242,38.1392
ARP4,86.6135,85.6453,94.5458
SCP160,70.052,85.7776,42.4126
PRY1,247.999,196.79,379.108
PRY3,87.8445,92.2571,92.6364
ICS3,137.443,81.0131,221.607
SMC3,15.7327,9.89641,22.3839
PSF2,356.059,677.885,129.161
YJL070C,39.6474,30.6654,59.5345
UTP18,99.031,149.856,53.1849
YJL068C,124.015,90.918,181.494
MPM1,141.648,52.9024,274.447
DLS1,167.553,238.227,128.217
MRPL8,113.56,71.9547,149.549
BIT61,41.2291,50.3935,41.4112
IKS1,39.4321,41.3235,46.6611
ZAP1,66.4166,71.6311,76.6533
YJL052C-A,5.39523,0,13.3074
UBX6,237.677,242.416,307
YJL047C-A,5.52842,0,6.88892
snR60,8.31133,8.26709,9.19565
RTT101,43.1574,47.1492,50.7632
GYP6,86.4776,73.2544,112.026
NUP192,27.2508,19.1927,37.6502
tD(GUC)J3,0,0,0
tR(UCU)J2,0,0,0
LOH1,20.2348,22.7977,21.6721
TAD2,12.6964,8.33167,15.1953
BET4,66.9059,84.3581,52.3712
VPS53,48.7057,57.277,48.612
EMT5,0,0,0
YJL027C,1.31215,1.28424,1.71752
APS3,278.15,428.368,189.689
tG(GCC)J1,0,0,0
PET130,30.5899,20.4198,45.9329
BBC1,66.4557,51.7759,97.0234
MAD3,34.2168,27.047,46.2985
VTC4,111.739,159.572,79.4571
RPC17,30.8432,35.7541,21.4701
tW(CCA)J,0,0,0
NOP9,65.4712,88.6376,46.2825
CCT8,247.285,339.922,168.503
CTK2,68.2673,90.064,60.0592
SUP51,0,0,0
SYS1,110.732,92.7716,149.15
OST1,232.477,293.711,186.37
MRX12,54.9121,51.442,62.8873
SAG1,72.2198,48.2957,115.005
LSO1,2.43771,3.01121,2.53419
TDH2,1438.97,654.72,63.9984
SPC1,56.6846,78.7258,40.876
YJR011C,31.4511,39.0803,29.0098
YJR012C,57.5692,54.5647,73.416
ILV3,1009.83,1391.42,684.825
ESS1,245.335,280.795,243.527
TES1,59.7177,37.6327,95.5228
REC107,38.153,29.0096,57.4928
MDE1,65.5902,39.8208,73.2898
BNA1,1411.39,1499.74,1698.09
YJR030C,31.8203,25.7589,41.7527
GEA1,18.5087,16.9107,22.7248
RAV1,23.0434,21.0456,30.3271
HUL4,17.3714,11.7399,28.3088
URB2,28.7947,42.0973,17.7115
POL32,56.0029,81.534,35.8475
IMT3,0,0,0
VPS55,259.129,299.381,257.805
SSC1,533.483,311.691,793.865
tS(AGA)J,0,0,0
ANB1,3.18527,4.11134,0.643974
UTR1,54.5436,35.1081,84.2719
YJR056C,42.2605,42.7716,49.7201
SUP4,0,0,0
APS2,116.218,114.612,134.271
NTA1,57.8575,78.6092,50.537
ARP3,223.051,240.999,246.164
YAE1,64.2201,67.8975,61.1105
HAM1,87.9988,118.548,47.3993
LIA1,152.856,149.966,79.8399
NPA3,135.075,159.465,111.207
OPI3,709.953,810.703,637.31
CDC11,157.011,188.513,131.981
MIR1,979.363,217.519,1997.33
AIM24,109.735,50.2908,197.971
EAF6,183.196,225.054,167.479
ACF4,71.6011,97.0057,61.1572
YJR085C,226.423,134.65,345.798
EMC2,157.443,219.16,123.776
GRR1,35.0012,30.0617,45.1125
JSN1,105.477,84.8184,151.307
FIP1,68.3001,76.2188,72.2328
IME1,19.8402,14.9106,29.9971
IRT1,7.8759,2.88706,14.5608
YJR098C,27.3742,21.8182,39.085
AIM25,66.4033,54.1342,87.9961
VPS25,41.5713,42.7792,44.1337
SOD1,1289.98,1055.6,1317.9
CPA2,1088.34,760.739,1707.22
YJR111C,630.933,1099.8,333.491
RSM7,81.3102,44.8225,120.541
ILM1,117.919,125.698,86.4779
JHD2,32.562,34.5125,37.9322
YJR124C,37.2069,37.2314,29.124
ENT3,144.282,131.732,181.978
VPS70,70.1724,68.2857,84.838
RSF2,29.5736,23.3205,40.8903
EFM3,8.30037,7.1595,7.5915
STR2,455.398,652.184,393.324
SGM1,59.985,75.2335,55.2225
MCM22,41.9657,44.8426,48.8596
TTI2,39.67,36.4957,51.2257
MET5,240.885,313.107,117.295
HOM6,515.624,587.567,436.271
HIR3,15.9834,18.7454,15.5989
PMT4,73.1448,77.0702,52.065
RPS4A,909.782,927.082,183.914
DAN1,1.02754,1.29481,0.964489
DAN4,19.8251,6.69175,38.4695
THI11,9.33698,8.6133,12.7595
MPH3,2.45465,0.658756,5.24151
COS5,18.3948,12.5796,26.1095
MCH2,9.99105,7.62731,15.4683
COS9,55.5371,71.3837,51.4668
JEN1,617.618,21.365,1479.08
URA1,1618.99,3488.39,175.513
SAC1,46.8032,26.3869,45.8636
snR64,0,0,0
UBA1,232.267,182.096,315.519
CBT1,50.1181,61.2972,46.8309
EMC3,265.819,335.232,238.89
LOS1,42.4025,60.1881,26.8177
EAP1,74.755,82.852,77.7094
tN(GUU)K,0,0,0
MIA40,182.22,104.317,270.948
DPH2,69.1871,52.5139,82.2377
CNB1,237.588,290.945,199.226
tL(UAA)K,0,0,0
HYM1,34.3574,38.0009,38.7192
ASH1,60.2614,71.6954,52.1285
SPE1,93.2573,110.611,96.8636
LOT5,24.9229,20.9776,22.7728
FAS1,101.785,80.0293,101.786
PRS1,186.552,209.64,139.008
RPL17A,1094.95,1072.52,349.231
ZRT3,184.407,187.4,212.995
SNU114,29.9637,37.848,25.2174
EBP2,250.07,386.766,119.837
NNK1,51.2234,16.0167,101.009
MRPL38,90.0432,68.2319,109.121
PIR3,17.9491,22.5346,16.1865
ELF1,608.679,786.521,504.347
APE2,114.193,118.614,131.11
RPS27A,1446.17,1760.34,755.992
SRP102,86.5239,114.527,55.7705
MCR1,532.737,207.701,995.444
AVT3,158.741,59.0069,305.411
RPT1,484.698,577.02,439.991
LTV1,66.3608,62.3404,71.4841
MRP8,466.511,368.518,707.502
SDH3,1101.37,280.397,2291.73
TGL1,55.4634,52.2458,66.7806
CTK1,39.5415,40.3782,43.2094
CMC1,102.229,72.1575,133.294
tK(CUU)K,0,0,0
PGM1,79.8415,73.6945,84.0566
YPK1,78.2482,55.5531,109.08
RRN3,32.9002,17.9837,47.922
SSH4,98.5718,75.0808,151.745
DGR2,31.9986,30.2255,41.2509
OAC1,330.547,541.122,102.913
tA(AGC)K1,0,0,0
SBA1,614.917,746.898,502.023
ABF1,82.2605,83.7338,86.0148
HAP4,315.872,100.932,632.532
SLD2,36.4022,38.4108,37.4763
YKL107W,18.239,12.6914,29.5542
AAT1,256.886,356.462,210.519
HSL1,37.1662,46.7079,28.2476
MTC2,42.4279,32.786,57.5887
CWP2,813.246,1168.24,253.312
CWP1,129.041,164.159,119.548
YJU2,30.6546,22.2131,44.3392
YJU3,223.495,211.405,273.408
MBR1,54.0352,20.1219,102.907
CUE2,28.7316,33.225,28.3816
MIF2,48.3461,78.9891,27.7705
CAB3,104.105,139.737,87.2625
SRX1,30.9031,13.318,61.7962
MDH1,363.674,52.5085,771.861
HOT13,160.671,229.95,107.024
TEF4,329.914,321.309,134.2
snR38,0,0,0
VMA5,282.607,334.134,231.118
SMY1,36.3725,43.3103,35.5183
DHR2,13.242,11.6419,12.5022
YKL077W,174.949,218.792,152.23
LHS1,31.5075,31.1326,32.9321
STB6,40.0191,63.4241,24.5
tW(CCA)K,0,0,0
YKL071W,22.2427,16.5711,29.7957
YKL070W,38.2244,36.3049,41.1769
YKG9,127.999,184.291,88.8007
YKL068W-A,111.532,41.942,159.029
NUP100,116.023,107.816,143.205
YNK1,358.685,170.293,629.511
YKL065W-A,17.6671,13.4263,25.3989
MNR2,59.0242,52.0435,76.291
MSN4,93.2135,114.569,94.4744
BLI1,184.314,181.164,231.557
TOA2,119.809,132.155,92.4771
SFK1,92.7848,124.801,67.789
ANR2,63.9332,75.449,65.6691
PRI2,38.7539,32.6837,48.3695
YKL044W,218.016,292.168,187.845
PHD1,378.542,500.38,299.974
SPC42,36.2178,42.1099,33.6722
VPS24,136.463,164.853,130.888
PTM1,148.14,158.217,160.39
snR69,29.0891,30.5802,26.4123
RGT1,23.7186,21.7054,30.581
AIM26,22.5582,9.25137,44.788
UGP1,154.976,136.844,201.17
TUL1,71.4906,54.2094,108.73
YKL033W-A,332.395,459.357,308.985
TTI1,20.558,14.4046,29.9007
tV(AAC)K2,0,0,0
TFA1,100.562,107.82,103.037
TCD2,46.2601,52.4376,38.2224
YKL023W,235.56,253.381,279.679
RAM2,149.538,120.053,209.842
SWD2,51.3122,57.5105,49.4971
PUT3,67.9632,48.6677,96.8872
PRP40,72.5958,80.6513,77.8179
MRT4,212.746,317.827,66.6284
CAP1,159.103,171.964,166.685
RPL14A,971.791,824.817,163.401
AUR1,131.937,105.694,164.302
DID4,145.749,152.166,161.401
PAP1,82.4155,63.1619,117.227
OSH6,72.3715,72.0117,89.0111
MEH1,105.507,129.978,97.4607
RSC4,65.8059,67.8736,68.9502
tL(CAA)K,0,0,0
PRY2,198.133,309.309,106.28
MIC60,226.75,181.234,332.112
VPS51,96.625,84.1584,127.186
ALY1,61.5767,53.6116,82.918
YKR023W,30.0913,33.8566,29.2548
RPC37,61.7214,62.6984,60.5898
tR(ACG)K,0,0,0
BCH2,32.0406,33.1976,35.6354
SAP190,72.4819,75.0525,77.7919
GMH1,91.3669,112.437,81.6511
DAL80,2.81072,3.95202,2.33805
DID2,182.547,201.986,179.659
GAP1,70.6005,100.94,53.912
tA(AGC)K2,0,0,0
YKR041W,6.02493,3.15363,9.183
UTH1,1015.04,1141.06,937.74
UIP5,49.8073,67.9117,36.4536
TRK2,21.9047,8.66599,40.3017
YKR051W,46.448,55.8622,43.7501
RHO4,66.4164,51.0302,99.2422
TRM2,99.9145,126.371,84.5904
RPS21A,502.09,401.081,90.4393
GLG1,85.045,39.1406,158.892
TIF1,483.232,617.286,256.103
UTP30,40.3123,51.0482,27.7005
KTR2,34.4355,39.6669,35.3322
TFA2,75.0978,66.8059,99.6334
OAF3,77.6869,103.396,73.1629
GPT2,78.1227,28.6004,151.511
MET1,142.249,210.831,64.3993
YKR070W,45.7259,36.8288,58.0694
tK(UUU)K,0,0,0
AIM29,130.231,135.017,107.294
ECM4,40.5236,37.06,56.1213
MSA2,54.2412,85.0084,30.732
YKR078W,48.9634,59.8871,49.3379
MTD1,364.37,168.613,600.633
NUP133,47.5535,58.1667,42.9087
PRP16,33.8441,36.4301,37.3538
PXL1,23.5216,24.247,22.9425
SRL3,292.674,582.223,77.3025
PTR2,13.7679,11.7148,16.1159
MLP1,34.2235,29.5706,42.692
PCC1,128.634,164.433,90.6031
ESL2,63.4718,51.284,93.9971
PCK1,1948.9,9.80902,4639.41
BAS1,97.3955,103.441,115.707
SIR1,48.8725,48.5293,61.1266
FLO10,11.5902,3.93633,21.0598
NFT1,5.29917,3.52274,7.86803
NFT1,9.33849,4.65314,14.6323
GEX2,8.13878,6.23303,11.1518
PAU16,0.308944,0.678801,0
YKL222C,30.7203,23.378,43.8535
FRE2,10.5161,8.00388,14.757
SRY1,673.968,1061.57,481.92
OXP1,25.451,16.4024,38.6525
YRA2,72.2186,72.4512,71.6526
DOA1,82.8369,95.381,78.5347
TRP3,658.189,931.847,532.731
STE6,73.613,106.486,44.308
TRT2,82.6319,104.82,0
ADD66,89.7611,123.743,65.4732
TOR2,14.8629,11.7945,20.039
MNN4,34.0992,20.5757,53.5503
PTK1,26.9465,14.1959,46.4576
PEX1,29.2651,26.6724,39.5902
YKT6,375.435,481.945,300.02
MST1,35.6898,27.2702,48.3507
SDS22,93.6456,123.057,86.247
ACP1,626.195,707.154,602.154
PXA2,37.1897,26.5943,60.7909
FAT3,126.873,36.0273,262.888
MTR2,184.915,201.406,201.138
YKL183C-A,0.743679,0,1.23319
COY1,58.3812,66.019,60.8385
STE3,7.95984,11.3241,6.38504
LST4,60.3536,42.3028,86.0625
TPO5,42.682,42.809,47.6056
KKQ8,23.2408,20.8619,29.7541
MRP49,172.481,210.19,156.66
TPK3,51.5987,64.9478,38.5444
MCD4,28.4575,28.8854,26.0165
tE(UUC)K,0,0,0
PIR1,468.772,441.396,433.63
YKL162C,35.7879,20.7226,60.81
KDX1,58.358,89.3551,38.8892
RCN1,35.4843,38.3753,39.5627
RSM22,97.6008,63.2796,156.92
tR(UCU)K,0,0,0
GPM1,3135.59,3463.39,134.195
YKL151C,208.184,154.033,327.554
DBR1,37.8294,36.2223,44.8215
SDH1,773.215,48.5586,1779.67
RPC25,86.0015,112.242,58.5842
HSK3,115.13,109.248,111.698
MRPL31,138.844,100.426,165.332
APL2,87.3067,87.0886,100.89
Oct-01,43.2314,33.6012,61.9028
YKL133C,32.4634,16.0719,60.0853
RMA1,8.74347,5.67365,11.7307
SHE2,61.3296,90.8961,33.8802
MYO3,31.6024,23.691,48.1524
PMU1,106.88,151.086,69.6658
SRP21,483.43,808.489,229.954
VPH2,63.0031,93.2091,44.358
PRR1,41.2312,47.3419,36.0887
APN1,228.314,424.114,82.2555
RAD27,65.9965,60.1994,68.3067
KTI12,156.602,218.693,114.054
YKL106C-A,21.9806,12.965,29.8285
SEG2,132.931,45.5737,265.396
GFA1,268.903,423.322,167.632
APE1,187.345,256.825,161.709
YPF1,83.1835,55.5157,121.698
UTP11,129.296,173.276,101.14
YKL096C-B,5.43603,5.44037,6.3969
BUD2,18.1228,18.0209,20.2236
SFH1,62.0918,17.5051,124.661
CYT2,113.203,40.76,190.573
RRP14,147.036,196.697,106.953
YKL075C,78.9018,91.5466,81.1304
MUD2,47.2739,61.3355,37.5865
tV(AAC)K1,0,0,0
tH(GUG)K,0,0,0
YET1,438.092,554.162,409.926
YKL063C,184.543,247.086,149.465
FBA1,4927.04,4676.85,1290.28
MPE1,36.4052,29.8772,44.5795
NUP120,59.7256,68.8808,56.7618
TMA19,1084.61,1206.29,288.25
OAR1,13.6547,22.39,7.66532
DEF1,114.527,58.7452,152.877
MDM35,184.849,159.632,203.157
ASK1,49.1828,51.1758,48.6026
YKL050C,10.8034,9.18724,14.9645
CSE4,64.6621,66.5715,70.575
ELM1,33.8246,47.8603,24.0437
DCW1,103.814,94.8343,110.724
NFU1,204.938,284.308,165.102
IXR1,191.805,136.703,296.779
MAE1,363.361,301.131,443.683
GPX1,31.0104,8.01106,63.5883
PAN3,79.6861,90.9171,80.4037
URA6,113.541,112.667,100.803
YKL023C-A,447.01,632.192,293.328
CDC16,78.4803,84.5508,91.7368
MAK11,105.49,138.104,77.9365
SPT23,68.7233,66.1167,86.3043
YKL018C-A,123.055,101.358,150.66
HCS1,27.8919,26.2973,33.5025
ATP7,1218.96,525.519,2233.82
URB1,39.8101,57.7976,25.1329
ARC19,323.803,395.549,308.983
CCE1,30.7571,35.2859,29.4307
UFD4,45.9437,39.836,60.7317
LAC1,90.0377,90.3618,103.465
SFT1,74.8984,73.6509,75.9342
snR87,11.0341,23.8038,0
BYE1,35.8473,14.1982,64.0219
MRP17,130.326,143.833,118.014
MET14,351.357,156.475,91.1515
VPS1,183.12,221.025,171.195
ECM9,38.9932,35.2356,47.6905
YKR005C,10.2717,12.9912,8.83273
MRPL13,157.666,157.879,167.161
