gene_short_name,NIL_6h_FPKM,NIL_12h_FPKM,NIL_24h_FPKM
YEL020C-B,37.0893,6.94791,5.2281
RPR1,7.24998,8.46802,3.20856
YEL020C,49.6628,16.2979,97.5605
MMS21,22.7425,12.2392,37.5593
YEL018C-A,0.241041,0.353176,0
PMP2,599.775,459.519,520.463
NPP2,53.7645,54.8893,60.4281
YEL014C,11.95,19.1275,5.5371
-,0,0,0
-,0,0,0
PAU2,17.3927,13.0597,25.0098
IES6,241.164,194.979,326.714
YEL043W,82.8525,78.398,98.4308
GDA1,88.207,81.2786,78.0033
YEF1,34.0862,28.6649,46.4774
UTR2,494.138,877.322,20.0049
UTR4,78.9303,110.708,65.6258
HYP2,2710.63,2442.96,1850.59
TCA17,39.4336,49.2197,26.2891
FRD1,85.6914,98.251,75.9484
GLY1,361.128,225.283,566.744
YEL045C,20.3803,25.3592,22.9986
CYC7,121.728,170.655,109.807
RAD23,138.849,134.553,134.629
ANP1,186.54,267.387,123.722
UTR5,3.6058,1.05066,7.00665
YEL034C-A,849.053,820.854,662.729
RMD6,82.8844,77.4882,90.6426
DLD3,1827.18,2002.94,1585.9
DSF1,8.17642,7.78885,10.222
HPA3,123.149,131.837,131.825
SIT1,22.9978,11.6666,38.4904
NPR2,52.8934,66.2428,51.1612
HHY1,50.6001,81.4287,32.1713
PCM1,181.719,279.797,106.551
HAT2,95.7558,124.441,79.8728
YEL053W-A,757.464,790.892,171.55
AFG1,169.5,124.591,263.221
VMA8,338.003,502.2,205.982
YEL050W-A,94.0336,75.4693,109.566
SNR67,47.6252,113.237,0
SNR53,0,0,0
YEL073C,61.7935,43.5113,97.0015
HXT13,7.61524,5.71277,11.4825
YEL068C,75.8193,75.4497,77.8517
YEL067C,47.8072,32.5473,79.0765
AVT2,27.944,30.1848,30.2601
CAN1,248.419,190.556,356.981
CIN8,20.0204,19.6933,20.9128
PRB1,267.306,115.982,489.009
SOM1,185.803,194.801,220.515
YEL057C,32.7753,25.1044,49.9537
POL5,40.09,33.3376,41.9464
SNR80,1.27724,0,0.557734
RPL12A,306.019,241.432,56.5913
MAK10,58.3964,58.9309,66.2019
RML2,120.844,113.157,128.085
-,0,0,0
BMH1,850.052,711.218,865.653
PDA1,487.238,447.79,589.333
DMC1,10.8129,14.93,9.29918
FMP10,160.195,117.021,237.099
PUG1,23.1392,31.6046,20.1595
YER187W,22.9163,28.1022,22.0385
YER188W,24.4001,35.6488,17.3367
ISC10,37.2936,30.4884,47.5452
SLO1,20.7089,20.2359,19.5493
-,0,0,0
YER181C,0.260104,0.143248,0.354521
FAU1,57.4232,68.5448,42.9593
YER184C,13.9592,12.038,20.0456
YER186C,84.8667,41.0993,145.673
YER188C-A,6.51055,2.03635,11.7166
CHD1,30.5402,23.6457,40.1302
PAB1,377.077,377.537,347.526
DNF1,32.3432,24.5577,42.2991
BCK2,41.2271,49.8066,36.4093
RPH1,54.0313,28.6558,91.2065
ADK2,227.5,85.7413,448.246
RAD3,42.4575,46.006,38.6684
RAD24,29.0143,21.6572,39.7301
YER175W-A,45.8397,20.3977,85.9306
ECM32,58.6815,52.5373,74.9303
SPT2,134.655,161.493,123.404
RAD4,48.2415,34.7857,74.6041
YER163C,63.0998,50.4956,78.1533
YER165C-A,1.82495,1.24678,1.81735
CCA1,78.36,94.461,78.5329
BRR2,15.3497,12.1757,19.7469
YER172C-A,0.163855,0,0
GRX4,167.287,118.586,244.092
TMT1,1152.96,1927.3,704.967
YSY6,458.906,681.971,220.175
EXO5,29.8733,19.9175,41.5699
UBS1,161.586,216.848,140.469
PEX32,28.6283,26.8278,34.0576
SEC66,256.581,427.385,98.321
SWD3,46.9976,56.8642,36.8245
ECM31,59.2255,57.8324,68.4217
YBR178W,7.06193,5.61251,9.01909
DTR1,7.24419,4.38151,11.2781
TOS1,448.344,697.883,137.346
ARL1,259.534,389.78,156.49
TYR1,226.296,380.133,122.991
POP7,90.3044,102.888,88.3653
SSE2,93.9134,46.8367,174.873
NPL4,87.6127,74.9174,115.634
SMY2,76.8663,71.6767,82.8845
UMP1,386.798,369.177,459.076
YBR174C,2.56118,3.27524,1.00108
EHT1,330.39,342.783,373.545
FZO1,80.8493,45.6843,134.283
YBR134W,3.43924,1.50461,5.76815
CKS1,123.937,116.062,140.619
MEC1,7.39954,5.26601,10.5437
YBR137W,200.139,274.605,162.395
YBR139W,130.622,89.0532,211.017
YBR141W-A,27.786,33.9272,32.466
MAK5,53.7469,71.4819,35.2703
ADH5,389.942,448.92,427.178
MRPS9,186.999,126.036,256.873
RTC2,609.004,756.22,653.746
YSW1,20.6343,7.54822,39.5558
ARA1,323.354,240.277,503.667
APD1,208.259,206.482,247.329
SPP381,23.9215,24.7075,25.1518
RIB7,99.2475,141.985,71.2235
CNS1,103.738,146.71,67.3844
HSL7,45.8904,22.0455,72.8137
YBR138C,36.7459,40.111,41.8883
IRA1,20.2752,11.9418,31.4444
YBR141C,30.7327,33.6427,30.2627
SUP45,330.502,412.896,211.971
YBR144C,2.15196,1.94373,3.0692
TBS1,18.3326,8.44399,30.7369
RPB5,172.365,242.199,62.0488
YBR032W,11.42,2.7204,21.1526
EDS1,27.1811,13.6051,48.084
TLC1,60.3604,44.1568,65.158
CHS2,47.4483,61.8175,37.6872
ATP3,916.124,337.856,1774.41
FIG1,1.87327,3.49202,0.77711
FAT1,48.7674,47.6414,52.4112
FMP23,414.83,394.587,592.547
RPS11B,766.777,778.679,237.148
YBR051W,238.224,2.37803,574.524
YRO2,63.3375,20.177,116.413
HMT1,131.206,176.148,64.7052
PDX3,656.878,808.702,659.273
SNR161,18.94,32.3617,10.6086
CSG2,252.184,264.466,280.28
SCO1,45.5375,38.7877,56.3122
CST26,40.3201,48.1924,26.1551
QDR3,172.119,105.318,291.702
TCM62,75.1398,50.7928,115.57
-,0,0,0
GIP1,49.13,15.042,100.233
ZTA1,397.511,304.042,643.095
REB1,65.7716,58.4242,76.1112
REG2,324.263,6.64172,784.638
RFS1,167.434,113.277,254.643
YBR053C,125.01,59.3692,229.877
PRP6,36.5633,40.6064,35.795
PAU9,0,0,0
YBR064W,51.5079,57.4913,53.3451
YBR071W,155.537,225.584,109.412
HSP26,559.381,38.5904,1298.35
RDH54,75.8921,94.2938,66.7714
YBR074W,59.5366,84.1538,43.4054
ECM8,3.85117,3.45642,5.2724
ECM33,793.4,1051.31,392.401
-,0,0,0
-,0,0,0
TEC1,75.7443,55.928,103.582
MIS1,52.0623,49.7897,40.3226
-,0,0,0
AAC3,11.3701,9.19426,9.11222
RFC5,83.0943,110.282,57.5324
YBR089W,130.181,180.568,51.4321
PBY1,36.5456,23.2329,52.6848
YBR096W,230.431,277.237,209.275
VPS15,12.0656,13.2893,12.3203
MMS4,16.127,12.0221,22.5888
SIF2,92.4159,120.014,81.594
YMC2,257.342,405.277,147.221
PHO88,473.927,482.245,199.181
AIM3,32.1507,20.4791,50.2458
YBR109W-A,10.5558,12.0432,8.74605
ALG1,115.389,121.194,130.64
SUS1,72.3135,82.5976,60.8801
YBR113W,112.372,94.0462,154.704
RAD16,22.581,16.6097,32.1209
TSC3,134.486,130.562,125.441
AKL1,66.2231,57.5739,87.6183
ORC2,29.4098,31.8542,26.6372
TRM7,82.3449,121.347,44.1716
YBR062C,171.663,206.198,158.968
YBR063C,61.0535,75.5454,58.2936
ECM2,83.0082,96.606,88.843
NRG2,66.9948,72.51,67.2214
TIP1,221.763,193.878,302.689
BAP2,114.529,64.2145,203.266
TAT1,99.1499,31.5959,199.813
ALG14,66.5356,39.4488,93.4845
YBR072C-A,0.529647,0,1.2336
YBR076C-A,51.9357,61.8327,50.2527
SLM4,134.117,127.737,159.026
RPG1,195.068,279.667,96.625
SEC18,94.9451,94.3364,108.751
SPT7,54.8521,75.096,45.3991
UBC4,1344.45,1578.12,1161.4
RPL19A,1401.24,1444.03,695.568
YBR085C-A,5315.71,2873.69,9516.41
IST2,100.213,75.8017,133.162
POL30,34.322,42.3432,12.8196
NHP6B,72.2575,46.2359,90.203
YBR090C,154.17,127.474,186.632
TIM12,95.4578,105.035,84.1754
RXT2,68.876,70.2215,79.4553
YBR099C,45.5119,33.1866,63.47
FES1,446.524,258.265,745.409
EXO84,57.8121,73.7451,51.304
YBR103C-A,5.48169,3.31086,10.654
VID24,311.792,310.901,401.942
IML3,51.7155,49.5575,58.8833
CMD1,687.141,898.26,569.381
YSA1,194.811,170.618,239.439
CYC8,65.7051,59.1914,77.8135
LYS2,291.002,273.947,341.855
YBR116C,10.5584,4.40196,19.8093
TKL2,23.6046,7.94419,45.873
-,0,0,0
YBR056W,113.01,84.6166,176.536
-,0,0,0
YBR056W-A,11.2567,8.15356,12.3364
YBR056C-B,15.7742,16.9469,9.48902
MUM2,63.3944,65.8349,68.6303
MUD1,64.4669,52.2068,87.9615
YBR124W,32.1292,33.6488,35.7293
CBP6,55.1949,37.1404,76.7624
GRS1,286.39,288.98,250.748
MRPL36,260.51,261.247,281.158
TFC1,41.8077,45.4376,40.7823
PTC4,83.3377,49.299,125.073
CCZ1,25.1472,32.1012,21.873
VMA2,412.489,470.794,348.768
ATG14,34.6534,29.2087,49.8023
OPY1,54.4869,54.113,59.4874
SHE3,85.9953,115.626,61.9582
YBR131C-A,27.7042,17.9102,22.1528
YBR126W-A,329.727,124.55,553.245
YBR126W-B,520.523,226.401,956.633
TPS1,264.316,193.894,406.805
YFL066C,694.388,289.006,1169.72
YLR154C-G,781.419,761.603,866.101
SLX4,29.2518,32.0114,31.8588
RKM5,29.1968,22.0751,40.4632
NHA1,45.1253,40.8384,52.1435
RRN5,25.996,22.3611,32.6198
PUT1,47.2179,16.1454,93.0668
-,0,0,0
YLR143W,37.8478,52.8401,25.9824
RMP1,134.689,229.151,63.0593
YLR146W-A,195.423,278.226,114.133
PEP3,32.07,34.7721,34.1621
STM1,756.476,794.934,322.605
TIS11,5.91079,7.21353,4.60691
SLS1,29.5917,24.6909,37.4499
ACF2,40.5503,50.9134,38.1862
SPE4,35.8644,37.7005,23.6241
SMD3,157.911,199.688,125.372
YLR149C,168.335,52.1519,343.464
YLR149C-A,127.865,86.8526,181.427
PCD1,38.8992,36.0125,49.7148
YLR152C,199.471,180.308,282.802
ACS2,756.128,479.852,1128.13
RNH203,152.47,141.315,187.872
-,0,0,0
YLL065W,0.698682,0.483921,0.892649
MMP1,47.9139,9.72465,69.0331
YLL058W,65.1746,57.1537,88.8556
YCT1,113.912,125.497,136.281
LDB18,84.3077,60.9688,112.991
MHT1,19.9707,7.2731,14.8553
GTT2,35.9375,39.4064,39.3347
YLL059C,22.2689,30.3829,22.1245
JLP1,15.803,13.8138,21.2129
YLL056C,26.3532,7.38675,54.952
YLL054C,14.1578,9.64336,19.7117
YLL053C,49.0783,52.5399,46.1837
AQY2,36.9406,38.0076,37.8668
FRE6,82.5625,83.3917,98.2884
COF1,710.803,728.829,552.201
HYM1,37.3017,41.0412,41.7337
ASH1,65.6042,77.9409,56.3544
SPE1,100.489,118.498,103.719
LOT5,26.8505,22.4807,24.467
FAS1,109.717,85.5997,109.215
PRS1,201.148,224.957,149.246
RPL17A,1186.42,1155.28,378.014
YKL177W,5.08695,6.78327,4.34734
ZRT3,199.012,201.43,228.594
SNU114,32.4055,40.7111,27.1128
EBP2,273.564,420.376,130.565
NNK1,55.5754,17.3053,108.945
MRPL38,3.8484,1.76448,3.31396
PXA2,40.3349,28.6185,65.4656
YKL187C,137.19,38.845,281.919
MTR2,151.538,164.372,160.926
YKL183C-A,0.799394,0,1.32392
COY1,63.8007,71.6219,66.0428
STE3,7.28706,10.265,5.75221
LST4,65.3337,45.5314,92.5583
TPO5,45.843,45.7057,50.811
YKL169C,143.654,113.246,174.909
KKQ8,25.3517,22.6261,32.2384
MRP49,187.277,227.387,169.46
TPK3,56.8077,70.9943,42.2395
YKL165C-A,2.751,2.96902,2.0754
MCD4,30.6752,30.9091,27.896
-,0,0,0
DPH2,74.1345,55.9967,87.6333
CNB1,253.931,308.732,213.137
SDS22,116.366,152.066,108.578
ACP1,677.152,762.507,649.609
YLR162W,18.6969,20.1088,22.0944
YNL109W,1.43306,0.998953,0.253063
YAF9,93.9027,107.585,93.5525
RRT16,9.21946,7.84477,10.855
YNL103W-A,479.919,226.095,836.575
CYB5,419.049,747.138,108.711
NOP15,179.045,225.032,111.49
YNL108C,146.736,228.998,76.3387
INP52,15.6739,15.489,18.3685
LEU4,1687.42,1066.18,2820.18
AAH1,105.242,119.902,62.1825
YSF3,84.8386,95.1546,83.9512
SRV2,175.698,184.753,195.365
EAF7,58.3314,62.2989,57.3924
-,0,0,0
KRE33,38.2511,48.7588,19.7026
TOM22,488.657,586.398,466.497
NRK1,120.201,181.556,73.192
TEP1,8.60175,9.35571,9.13339
FAR11,34.521,30.0358,47.4661
SPC98,23.0623,25.1058,23.0082
YNL140C,18.3835,14.6472,23.1629
THO2,17.4361,13.4136,23.8889
NAM9,128.927,103.937,168.369
FPR1,899.582,1181.63,588.698
YNL134C,329.618,145.878,543.881
FYV6,197.154,206.997,244.664
CPT1,274.984,314.572,253.146
DGR1,20.1548,7.24948,33.3471
ESBP6,105.863,71.2962,176.625
MEP2,92.7785,120.111,85.7551
YLR217W,292.467,269.358,329.803
MSC3,89.308,85.0332,114.801
CCC1,191.51,161.671,256.207
YLR224W,79.8393,97.3958,71.5832
BUR2,82.7074,95.2832,86.1049
COA4,37.0788,24.9227,53.2293
RSA3,168.346,246.842,92.007
UTP13,46.913,61.431,24.047
YLR222C-A,2.23655,2.06023,0
IFH1,76.1147,129.919,35.6836
YLR225C,147.007,261.326,63.8523
ADY4,37.5216,37.8634,42.3258
-,0,0,0
YLR163W-A,65.4168,84.9975,71.5242
SHH4,61.7941,55.294,88.8243
RPS31,2256.42,1176.45,672.098
YLR169W,211.238,228.596,241.226
YLR171W,138.254,136.574,138.577
YLR173W,42.7837,13.2816,83.5022
IDP2,500.013,6.54243,1181.91
CBF5,350.455,526.323,104.277
YLR177W,58.119,38.4663,90.5137
SAM1,334.189,118.761,338.276
SWI6,50.1582,59.6699,45.3566
YLR184W,0,0,0
RPL37A,850.317,564.817,254.411
EMG1,97.9516,114.621,39.9498
SKG3,10.578,8.36194,14.2393
MDL1,80.6104,84.3175,85.5746
MMR1,83.668,90.7254,89.0879
PEX13,93.7147,96.7978,110.094
PWP1,133.631,196.325,60.8062
NOP56,281.309,425.001,79.2689
YKE2,304.739,485.997,172.036
QRI5,288.005,253.473,328.32
ENT2,172.58,134.78,246.689
HRD3,45.2454,43.8246,55.3618
SEC13,288.624,372.26,219.516
CLB4,19.8366,20.7018,17.6507
FRE1,35.0409,22.7927,40.6792
MAS1,179.807,207.006,182.518
PUS5,33.3461,26.0528,47.3833
SEC10,56.8729,68.7926,56.1306
UPS2,369.724,199.13,628.28
APS1,29.2464,30.8245,25.7414
DPH5,101.316,72.0712,93.218
RFX1,12.8484,9.773,17.5554
TFS1,154.727,67.8042,291.526
YLR179C,181.923,149.953,153.074
VTA1,82.4414,86.7617,86.9658
TOS4,33.5469,33.8699,24.2325
ATG26,69.7383,58.3068,99.537
HCR1,364.181,478.315,271.59
UPS1,391.634,435.452,445.962
YLR194C,149.557,201.68,104.494
NMT1,116.522,137.829,103.823
YLR198C,543.409,935.574,169.08
PBA1,131.977,154.008,126.346
COQ9,81.9425,72.2424,116.493
YLR202C,75.6811,49.1024,115.551
YLR202C,8.46E-68,1.29E-24,2.18E-27
MSS51,39.5047,19.8642,61.904
HMX1,330.193,544.662,211.901
PNP1,63.133,35.8078,84.5983
YLR211C,186.983,192.116,231.974
TUB4,66.7911,67.784,66.11
CRR1,5.97011,4.53321,7.80272
CDC123,36.8553,32.8232,38.5966
-,0,0,0
THS1,454.785,575.191,362.136
SEC28,165.506,204.859,133.092
HOP1,6.0474,4.92119,7.56065
YIL071W-A,31.5039,25.1744,46.0416
YIL068W-A,0.854969,0.700818,0.918754
YIL066W-A,22.8809,21.8471,24.1614
AIR1,102.617,147.379,68.2069
YIL077C,80.3016,51.3779,131.519
RPN2,266.772,231.901,321.391
SER33,285.635,170.107,235.371
SPO22,12.961,10.1262,18.5285
PCI8,31.5882,25.0376,42.5113
MAM33,142.707,70.7693,197.548
RPS24B,636.78,511.442,193.992
SEC6,43.648,51.5598,39.67
YIL067C,23.3117,22.0277,26.1911
RNR3,6.2351,6.92717,7.07629
INN1,54.6882,66.6577,49.786
YNL150W,30.3731,22.8167,12.0615
LSM7,117.888,114.965,97.0192
YNL146W,128.803,102.803,191.817
MFA2,1258.13,2041.85,425.313
YNL144W-A,0,0,0
GIM3,221.271,339.161,103.223
RPC31,111.86,132.773,78.6526
PGA2,582.546,805.415,392.627
ALF1,32.4491,17.9881,49.5847
YNL146C-A,46.717,30.4518,74.0839
YNL144C,22.2832,5.42123,44.9103
EFB1,1178.29,1044.4,524.883
SNR18,62.02,17.5282,123.831
VPS8,26.9667,17.0526,41.4994
NUP60,126.423,198.381,71.47
SWD1,61.8216,65.1734,69.2264
SEN34,35.1402,31.9826,37.6982
-,0,0,0
ADE1,953.533,579.863,1467.58
YAR019W-A,9.71317,6.7891,14.0428
TFC3,47.158,41.1202,61.7339
ERP1,388.118,496.572,267.314
RFA1,81.9548,90.1329,76.4167
BUD14,134.942,115.505,181.59
KIN3,44.3862,62.4044,31.6375
CDC15,29.978,24.1402,41.9601
SUP56,0,0,0
YAR023C,19.8284,21.2616,22.0198
-,0,0,0
-,0,0,0
GCD6,128.156,158.126,107.939
TCP1,147.065,176.016,98.4423
UPC2,9.62905,11.0527,9.1659
AHA1,307.204,131.915,519.963
ADR1,98.2689,9.84417,222.468
GTB1,58.3956,56.0788,71.9324
YDR222W,87.1241,34.5171,157.689
CRF1,51.0878,41.4857,74.9949
HTA1,350.408,203.043,266.336
ADK1,790.474,775.986,591.328
SIR4,30.5183,30.7606,35.772
IVY1,91.8596,109.244,92.009
YDR230W,30.0304,19.5358,41.8382
YDR215C,2.3801,1.40247,3.80021
RAD9,26.7755,27.5777,29.0343
SPR28,4.73887,7.26742,2.77177
MFB1,56.4917,55.6528,66.7564
YDR220C,0.315726,0.219061,0.246467
HTB1,1287,1581.98,674.84
PCF11,69.2376,62.4537,88.9896
COX20,106.87,66.4365,169.308
PMT7,43.8225,38.0668,53.8989
TFB1,63.7898,62.3401,78.6728
SSF2,97.3033,101.03,99.7245
OMS1,91.4199,85.3511,115.926
-,0,0,0
SRB7,116.086,138.88,93.65
GIC2,378.544,660.946,198.428
SUM1,40.8846,36.4106,42.8738
PIB1,65.2294,39.9658,105.373
RAD34,18.0027,13.3726,26.5895
IPK1,64.6224,39.2741,106.309
-,0,0,0
-,0,0,0
YDR262W,351.647,169.461,649.106
PEX10,53.654,45.5174,70.9155
MSW1,45.9198,33.9015,65.1778
CCC2,39.4778,28.0962,58.0227
GLO2,228.358,261.553,240.241
DON1,15.6813,7.36487,27.6693
BSC2,72.3866,36.3727,122.7
RNH202,37.9913,24.1603,55.3786
RRP45,83.4066,91.1331,69.9224
ZIP1,12.6835,13.6354,13.5947
INM2,99.2446,96.1712,124.716
NSE3,61.026,59.9817,74.4925
YDR290W,6.12868,6.29744,7.17184
HRQ1,20.3514,13.9702,28.9126
MHR1,104.977,85.3506,131.998
SUR2,93.6162,115.214,74.1728
BFR2,68.9053,95.4355,40.7053
CFT1,34.3208,43.8857,29.4426
GPI11,80.2443,107.934,51.6126
DIN7,10.3213,5.43737,16.0685
AKR1,118.823,101.493,155.943
HEL2,97.6511,138.485,72.9864
CIA1,93.818,104.684,95.2659
YDR269C,0.126927,0,0
YDR271C,71.8107,54.9646,107.013
YDR274C,26.4156,33.5732,22.697
PMP3,804.058,577.29,959.336
MTH1,109.081,20.7149,229.785
YDR278C,0.0826486,0,0.248087
PHM6,6.14168,3.13089,8.5915
YDR282C,29.5543,18.8519,44.4738
GCN2,24.6101,28.4083,25.2648
DPP1,146.891,182.071,135.221
YDR286C,46.3465,27.7878,61.7283
RTT103,33.7056,27.9928,39.9042
SRP101,98.0335,95.5556,103.02
SSD1,173.084,125.499,258.244
DPL1,89.1499,87.1622,100.424
HDA2,46.1212,52.8351,47.5192
ATP5,1314.97,618.156,2409.71
PRO1,88.4102,92.0797,83.7976
RSC3,42.9876,47.7769,40.0849
CPR5,508.831,597.263,469.542
HNT2,60.8471,48.1761,74.7777
HIM1,27.5408,36.4349,24.3609
MCM21,28.3823,31.2307,27.3428
YDR320W-B,8.63567,8.40806,10.4287
ASP1,123.835,154.996,73.3887
MRPL35,93.7068,87.2282,102.484
YCG1,26.6194,28.6088,27.4241
YDR327W,142.728,164.739,112.258
UBX5,94.9285,94.1359,114.012
GPI8,77.5205,114.535,44.6974
IRC3,21.0636,17.0282,28.1382
YFT2,65.4655,65.5935,78.636
SWA2,48.0836,57.0977,46.5251
DAD4,584.209,631.541,638.198
TIM11,701.996,293.282,1245.75
PEP7,26.1362,21.0458,35.9709
UTP4,75.3564,95.2249,46.3885
YSP2,36.6526,48.4251,29.0062
SKP1,360.97,451.265,310.697
PEX3,168.782,142.437,232.67
YDR333C,73.0719,91.8441,61.1373
MSN5,57.1006,49.5058,69.2174
YDR336W,31.1296,31.6288,34.5993
MRPS28,79.0808,79.1156,79.9717
YDR340W,25.7209,24.3932,32.4581
YDR338C,31.4122,24.9213,44.8288
FCF1,233.472,376.745,109.614
-,24.1375,0,47.9662
YDR341C,989.922,1543.74,641.901
YAL019W-A,80.5612,68.5128,110.077
FUN30,46.9004,57.0326,40.0208
PSK1,41.94,29.8437,64.1156
TPD3,182.667,206.408,191.36
DEP1,78.305,84.4981,83.0456
CYS3,237.068,290.947,116.736
SWC3,27.6869,27.0151,32.7725
SPO7,90.8578,111.661,86.931
FUN14,113.475,103.646,149.445
TRN1,0,0,0
ATS1,19.9181,15.9485,24.6205
YAL018C,2.87602,6.50349,0.291014
YAL016C-B,2.88764,2.00775,3.17805
YAL016C-A,299.269,313.977,358.567
NTG1,125.772,184.556,93.2765
SYN8,80.6147,84.5744,83.3332
MDM10,46.3206,46.1702,54.0337
ERP2,243.471,369.161,130.508
GDH3,24.7229,11.6185,45.5035
BDH2,78.2377,52.2529,128.585
BDH1,182.919,46.1907,303.875
ECM1,101.324,145.693,61.3741
CNE1,31.8008,38.6948,27.0535
GPB2,60.1399,50.6265,83.8902
PEX22,37.1272,32.4603,45.3213
FLC2,149.48,137.163,191.623
OAF1,35.4409,21.0973,56.5143
YAL047W-A,61.4447,92.9453,44.2907
YAL044W-A,262.739,283.759,293.673
ERV46,188.641,175.147,208.43
CDC24,74.4615,93.9441,64.0071
YAL059C-A,0,0,0
YAL056C-A,38.5902,49.3494,31.8607
ACS1,576.951,7.81631,1367.08
AIM2,151.749,194.563,123.906
GEM1,75.5781,110.028,58.6194
SPC72,26.6834,26.3018,30.9323
AIM1,149.451,141.385,173.482
YAL045C,2.30238,1.18565,1.27327
GCV3,1415.17,987.678,2151.07
PTA1,63.4288,48.0217,88.4922
YAL042C-A,11.923,5.78851,17.323
CLN3,53.3717,53.5011,54.6316
CYC3,105.247,57.7249,173.386
CDC19,605.596,773.995,36.3068
YAL037W,31.5716,24.7611,42.0342
FUN12,144.415,182.073,88.1622
MTW1,27.2336,27.267,30.074
POP5,71.2963,79.9761,62.0159
YAL031W-A,9.55012,9.06801,10.5387
SNC1,303.306,313.757,347.294
FRT2,15.4222,11.7514,23.2187
SAW1,34.7096,36.4853,33.989
HRA1,44.721,45.9967,54.1727
YAL037C-B,1739.57,2297.54,107.638
YAL037C-A,10.0016,0,22.6861
RBG1,90.5078,106.138,65.1075
YAL034C-B,0.970941,0.683914,0.298091
FUN19,96.747,52.4739,170.539
PRP45,43.072,38.3638,54.5573
GIP4,50.3841,55.0692,56.264
MYO4,26.847,27.8258,25.7893
YAL026C-A,89.7246,112.046,84.7474
DRS2,61.6579,82.4544,53.2533
MAK16,166.087,259.373,62.1454
LTE1,8.23768,8.97893,7.65604
PMT2,99.2808,79.0085,86.9869
FUN26,67.8374,66.0004,76.5247
POL3,25.0905,21.407,31.0346
BUG1,124.258,155.125,100.623
PMT1,117.621,95.5778,126.003
PMT5,28.935,19.6809,38.9635
SRP14,411.966,665.023,202.216
NUR1,46.2844,44.1728,55.8352
YDL086W,155.567,142.073,197.488
NDE2,438.97,42.1952,995.246
SUB2,326.249,389.641,209.149
RPL13A,734.163,828.843,164.291
RPL31A,1648.4,1511.28,431.603
YDL073W,54.8585,67.5633,47.8498
BDF2,88.038,10.3245,168.438
YDL068W,76.1373,118.131,45.2955
IDP1,873.5,1199.57,752.356
UBC9,100.275,104.151,86.5464
YDL062W,34.2385,28.1263,30.0304
TSR1,54.9792,55.9381,42.1694
USO1,8.95561,8.81011,10.9756
YDL057W,45.7915,48.9305,53.1158
MBP1,45.153,49.7992,45.0964
-,0,0,0
LHP1,130.763,135.774,98.5163
SIT4,104.181,98.7094,100.776
QRI1,78.5835,96.3437,67.4238
DUN1,39.6913,43.5636,37.3931
GET3,292.038,353.787,236.301
SNU23,42.9092,49.1986,40.0975
RPN6,308.718,245.716,382.893
OPI6,9.28491,4.85654,7.13259
YDL094C,3.54996,1.51508,5.65694
UBX3,70.9682,64.9039,90.7823
RAM1,68.4474,84.597,65.9877
ASM4,114.724,119.038,125.886
LUC7,48.4178,47.397,61.9215
YDL086C-A,621.847,609.698,826.833
YDL085C-A,555.66,581.909,633.435
RPS16B,1029.14,894.916,238.775
RPP1A,1001.88,1000.41,362.849
THI3,44.7979,38.8363,57.2466
MRK1,36.381,14.4438,68.2975
MDH3,233.375,151.104,355.727
VAM6,23.233,19.4475,29.6931
RXT3,80.8039,96.9576,74.2034
SNR63,11.7551,6.22307,12.1235
BRE1,70.6646,71.9137,76.2155
YET3,353.729,436.237,342.063
YDL071C,19.3905,2.8597,38.0202
CBS1,11.101,16.4565,6.25735
COX9,2431.61,2119,3176.95
PEX19,99.7376,78.3714,129.861
YDL063C,43.3408,50.8217,31.4556
RPS29B,218.456,200.979,95.2394
RAD59,27.9328,19.1524,24.3031
PSA1,404.316,397.067,96.0129
MCH1,377.686,320.062,545.499
PBP4,183.275,129.299,276.541
SLC1,143.297,160.167,119.769
YDL050C,310.452,357.24,253.753
KNH1,30.6942,11.7853,50.4142
STP4,42.5271,35.2393,55.8373
DDI3,28.6126,20.43,42.0383
SNZ2,81.9625,70.9344,108.49
SNO2,45.4326,42.1332,54.5499
PTR3,76.455,60.8384,110.51
MET10,434.708,491.016,382.099
RUF23,11.2204,13.1815,13.2242
YFR034W-A,3.02217,0.270624,6.13552
CDC26,59.4603,23.6169,100.289
YFR036W-A,6.44389,8.03469,6.56526
IRC5,65.2693,67.5764,72.2276
SAP155,56.8499,17.884,102.413
KEG1,82.1973,85.7865,87.7345
YFR045W,55.0525,72.1816,45.7127
RMD8,60.4391,79.1902,52.3609
YMR31,309.165,210.069,500.863
RPN12,377.929,436.623,369.576
IRC7,87.8259,158.856,32.9421
YFR057W,0.685749,1.10549,0.144242
SUP6,0,0,0
SMC2,33.5251,33.2649,38.7073
RPL2A,674.256,519.749,285.182
RRT5,3.18193,0.552758,0.164494
RPL29,515.472,467.858,236.352
YFR032C-B,4.43824,3.23592,6.6109
QCR6,1279.33,582.336,2220.6
PHO4,131.326,65.1681,220.263
YFR035C,97.3783,51.2799,143.887
-,0,0,0
RSC8,175.057,240.894,112.773
YFR039C,59.9303,57.2859,69.7178
ERJ5,90.7183,106.574,85.3502
IRC6,103.962,130.793,94.0712
DUG1,238.745,306.172,207.671
CNN1,59.3706,63.6554,68.5328
BNA6,364.133,302.248,505.429
PRE4,521.293,614.238,480.575
RET2,126.239,152.095,106.597
YFR052C-A,92.944,20.6706,204.137
HXK1,189.543,39.8387,406.689
YFR054C,4.89613,5.80847,4.9232
YFR056C,27.1094,35.2816,18.3542
